User ID,Worker ID,Rating
2297,9798,5
2297,7360,1
2297,1344,2
2297,7840,1
2297,9617,3
2297,2337,1
2297,5146,5
2297,3123,5
2297,4897,2
2297,4420,4
2297,6953,2
2297,8756,2
2297,8396,1
2297,3335,3
2297,8776,5
2297,212,5
2297,8532,1
2297,4353,3
2298,8663,4
2298,9630,3
2298,6014,2
2298,1683,1
2298,9734,1
2298,297,4
2298,8992,2
2298,7389,5
2298,5749,5
2298,7230,2
2298,60,4
2298,8586,2
2298,3712,1
2298,2785,2
2298,8737,5
2298,6339,2
2298,7884,1
2298,9409,4
2298,6124,5
2298,6488,3
2298,8230,2
2298,3511,2
2298,2974,2
2298,4316,2
2298,1653,4
2298,4110,2
2298,7788,3
2298,7933,4
2298,9839,2
2298,5942,4
2298,4378,4
2298,7633,5
2298,3091,3
2298,1123,1
2298,9498,1
2298,7543,2
2298,8669,3
2298,1019,2
2298,6687,3
2298,9686,3
2299,4448,4
2299,7024,1
2299,5037,5
2299,1319,5
2299,381,1
2299,8714,4
2299,7261,2
2299,9295,1
2299,7155,2
2299,3287,1
2299,5529,3
2299,5763,2
2299,5490,4
2299,6418,1
2299,7890,5
2299,611,3
2299,6435,3
2299,8957,4
2299,4593,5
2299,248,2
2299,7884,5
2299,9458,2
2299,7760,5
2299,6301,4
2299,2817,4
2299,5216,4
2299,2345,5
2299,6737,1
2299,9035,3
2299,2206,3
2299,1169,5
2299,2907,3
2299,8397,4
2299,667,3
2299,9771,2
2299,8530,4
2299,1564,3
2299,9505,2
2299,3891,3
2299,5569,4
2300,1395,2
2300,7973,1
2300,3727,3
2300,994,1
2300,3110,3
2300,1446,2
2300,9322,4
2300,3882,5
2300,8876,3
2300,4408,5
2300,6846,5
2300,4333,2
2300,5447,5
2300,3891,4
2300,3692,2
2300,7710,5
2300,8209,2
2300,4496,2
2300,2661,1
2300,8431,3
2300,5862,3
2300,8910,5
2300,6589,5
2300,2201,1
2300,2846,2
2300,2652,4
2300,7596,5
2300,8983,5
2300,569,5
2300,3422,4
2300,5679,1
2300,4043,3
2300,169,4
2300,5362,5
2300,5585,1
2300,6944,4
2300,8366,3
2300,4089,2
2300,4548,5
2300,8065,3
2301,8520,4
2301,3637,3
2301,6921,5
2301,7297,4
2301,1159,1
2301,4665,3
2301,1205,3
2301,3154,4
2301,7218,3
2301,5371,2
2301,4226,5
2301,6705,5
2301,4700,4
2301,7854,4
2301,8198,4
2301,3710,1
2301,4782,1
2301,8026,5
2301,9624,2
2301,5104,1
2301,3037,3
2301,4866,1
2301,6976,5
2301,6699,1
2301,2593,1
2301,5914,5
2301,9594,4
2301,5984,1
2301,5320,4
2301,9172,5
2301,9146,1
2301,1193,5
2301,1060,1
2301,7366,3
2301,3667,3
2301,8755,2
2301,1153,5
2301,9891,2
2301,7597,4
2301,8327,5
2302,6962,2
2302,6858,1
2302,9803,1
2302,7677,3
2302,4201,4
2302,458,4
2302,8658,5
2302,5704,5
2302,6962,1
2302,5569,4
2302,5287,2
2302,1426,1
2302,9045,4
2302,6592,3
2302,8209,5
2302,6036,4
2302,821,3
2302,8723,5
2302,4421,5
2302,5482,2
2302,5682,2
2302,3245,1
2302,9312,4
2302,7266,1
2302,8188,5
2302,8736,5
2302,9116,5
2302,2705,5
2302,4496,2
2302,2093,1
2302,6054,4
2302,1193,1
2302,7499,3
2302,2552,2
2302,3376,1
2302,2753,5
2302,2626,5
2302,1155,5
2302,3942,5
2302,2520,3
2303,5305,4
2303,9906,2
2303,3799,4
2303,21,1
2303,281,3
2303,8226,5
2303,4128,2
2303,5294,1
2303,3599,3
2303,5316,2
2303,3118,4
2303,9454,3
2303,6658,3
2303,2437,2
2303,777,4
2303,4162,3
2303,4989,5
2303,5366,4
2303,5071,1
2303,4937,2
2303,4995,5
2303,3083,5
2303,5281,4
2303,4131,1
2303,2025,1
2303,6153,5
2303,2531,1
2303,4541,3
2303,1756,3
2303,8382,5
2303,4081,4
2303,1428,2
2303,1989,1
2303,2349,5
2303,9174,1
2303,6294,4
2303,8985,3
2303,6450,3
2303,6149,2
2303,1826,5
2304,1534,1
2304,6920,1
2304,7784,3
2304,2850,4
2304,9940,2
2304,5250,4
2304,5835,3
2304,201,2
2304,3599,4
2304,1911,2
2304,4560,5
2304,2203,3
2304,347,1
2304,6394,2
2304,7616,3
2304,6594,3
2304,613,3
2304,4508,4
2304,591,2
2304,2909,5
2304,3935,5
2304,6242,4
2304,7831,3
2304,7653,5
2304,9744,4
2304,3999,3
2304,1385,5
2304,3956,4
2304,9963,5
2304,1878,5
2304,9229,3
2304,7996,5
2304,7268,1
2304,3241,5
2304,9415,4
2304,7758,5
2304,4259,5
2304,6126,4
2304,2239,3
2304,1126,2
2305,9673,5
2305,1318,2
2305,9913,1
2305,983,4
2305,8843,4
2305,4913,1
2305,4136,5
2305,1484,5
2305,6931,5
2305,6152,3
2305,2360,5
2305,7286,4
2305,1440,2
2305,1188,2
2305,1042,2
2305,2140,5
2305,6226,1
2305,3517,5
2305,3095,2
2305,5904,5
2305,2586,5
2305,7604,4
2305,1407,5
2305,2886,4
2305,7682,4
2305,6310,5
2305,4179,2
2305,473,4
2305,154,1
2305,4676,5
2305,493,2
2305,1899,5
2305,5850,4
2305,8958,4
2305,9905,4
2305,2826,2
2305,3909,2
2305,6935,5
2305,2420,1
2305,1452,3
2306,3209,2
2306,5920,1
2306,2332,3
2306,6109,1
2306,3752,1
2306,8969,5
2306,6021,2
2306,567,3
2306,7953,3
2306,8312,2
2306,3428,1
2306,1746,2
2306,9357,3
2306,676,3
2306,2658,5
2306,5459,3
2306,8645,2
2306,5569,4
2306,819,1
2306,7943,3
2306,7284,5
2306,3930,1
2306,7998,2
2306,4509,5
2306,92,4
2306,7560,1
2306,244,2
2306,3132,5
2306,2873,2
2306,8449,1
2306,7709,5
2306,7961,3
2306,4190,1
2306,6647,3
2306,3219,4
2306,5881,4
2306,4134,5
2306,4326,4
2306,9362,5
2306,9993,1
2307,9727,4
2307,9175,3
2307,8087,3
2307,4031,1
2307,6613,2
2307,1931,5
2307,26,2
2307,8691,4
2307,9696,1
2307,1826,3
2307,773,4
2307,4489,3
2307,3214,4
2307,2201,5
2307,5091,4
2307,548,4
2307,4459,1
2307,5174,5
2307,6217,4
2307,9764,4
2307,3401,2
2307,5415,5
2307,2595,2
2307,479,2
2307,4282,4
2307,6737,2
2307,659,3
2307,5045,2
2307,328,1
2307,9253,3
2307,2441,1
2307,7449,3
2307,632,4
2307,7690,2
2307,8832,2
2307,6170,2
2307,7948,3
2307,9695,3
2307,3068,2
2307,3619,1
2308,2199,4
2308,2236,4
2308,8648,1
2308,184,5
2308,8659,1
2308,5222,3
2308,9464,2
2308,5065,2
2308,605,5
2308,1386,1
2308,3406,4
2308,8774,2
2308,9183,1
2308,7162,5
2308,8750,1
2308,3694,1
2308,6762,4
2308,2201,2
2308,281,3
2308,163,2
2308,3091,3
2308,5324,4
2308,4170,5
2308,5120,4
2308,985,2
2308,4637,4
2308,3725,4
2308,5944,2
2308,4940,1
2308,7413,5
2308,2824,5
2308,7729,4
2308,579,2
2308,4695,3
2308,20,4
2308,6454,2
2308,8565,1
2308,9429,4
2308,1528,5
2308,6663,2
2309,3513,5
2309,9705,5
2309,530,4
2309,143,1
2309,8668,2
2309,5056,5
2309,4961,5
2309,1663,1
2309,6414,3
2309,7311,1
2309,1480,1
2309,5009,4
2309,8967,4
2309,1261,1
2309,5457,3
2309,1908,5
2309,8008,2
2309,3068,5
2309,9827,2
2309,5523,1
2309,4584,1
2309,9422,5
2309,7002,4
2309,5049,4
2309,1479,2
2309,4895,3
2309,7982,5
2309,5930,2
2309,8491,1
2309,1288,5
2309,8195,5
2309,5340,2
2309,7031,4
2309,8773,2
2309,7843,4
2309,9936,3
2309,3951,1
2309,5377,5
2309,8848,3
2309,4033,4
2310,7603,1
2310,4094,4
2310,2297,4
2310,1438,4
2310,1320,1
2310,2505,5
2310,6060,2
2310,9980,1
2310,9187,2
2310,2356,2
2310,8163,3
2310,6357,4
2310,3404,1
2310,7001,2
2310,5827,3
2310,6446,4
2310,3244,3
2310,4123,4
2310,8709,5
2310,1640,1
2310,3999,4
2310,6506,3
2310,7136,4
2310,3855,3
2310,6418,5
2310,8710,5
2310,9817,3
2310,6091,3
2310,911,1
2310,1651,5
2310,709,5
2310,8285,1
2310,3698,4
2310,3867,2
2310,6817,3
2310,4231,4
2310,9313,3
2310,1031,2
2310,1254,5
2310,3596,1
2311,1162,1
2311,7138,5
2311,5902,5
2311,7993,2
2311,5627,4
2311,6874,4
2311,3996,4
2311,9717,4
2311,730,4
2311,4944,5
2311,4075,4
2311,9161,3
2311,3671,3
2311,3556,4
2311,1219,2
2311,7688,1
2311,8964,4
2311,6670,2
2311,2680,3
2311,8430,2
2311,4783,2
2311,6505,1
2311,1750,2
2311,2934,1
2311,3841,5
2311,9775,5
2311,3397,3
2311,106,1
2311,6856,1
2311,825,5
2311,6196,1
2311,6835,5
2311,8684,1
2311,6500,2
2311,905,5
2311,5397,2
2311,3528,2
2311,648,2
2311,7208,4
2311,7303,5
2312,6525,2
2312,2301,3
2312,4095,3
2312,977,3
2312,3543,4
2312,1911,2
2312,6305,2
2312,2239,5
2312,7537,3
2312,2795,1
2312,9734,3
2312,7853,1
2312,8590,1
2312,8274,1
2312,7935,3
2312,1875,1
2312,5563,1
2312,7935,1
2312,7151,1
2312,6606,5
2312,2558,4
2312,7287,3
2312,2698,5
2312,4894,4
2312,1170,1
2312,3133,3
2312,2180,2
2312,91,4
2312,2777,4
2312,243,2
2312,2643,4
2312,1985,4
2312,9514,1
2312,493,4
2312,4902,4
2312,6271,5
2312,9671,1
2312,2344,2
2312,1293,3
2312,8694,1
2313,15,4
2313,2307,1
2313,8838,3
2313,9702,4
2313,2066,5
2313,1861,2
2313,8022,1
2313,8410,3
2313,1242,2
2313,8963,1
2313,745,3
2313,7839,5
2313,5006,3
2313,8806,2
2313,2534,4
2313,6945,3
2313,3923,5
2313,6579,5
2313,1783,2
2313,854,3
2313,6947,5
2313,2780,2
2313,7283,1
2313,6887,4
2313,7173,5
2313,7163,3
2313,1839,1
2313,5713,1
2313,8432,5
2313,246,2
2313,5524,4
2313,6618,4
2313,6143,1
2313,1365,1
2313,904,4
2313,5198,4
2313,4561,2
2313,45,4
2313,1927,5
2313,5997,2
2314,6200,1
2314,5567,3
2314,3435,3
2314,5724,1
2314,4432,5
2314,4315,1
2314,1750,2
2314,6750,5
2314,9550,5
2314,8902,4
2314,6799,2
2314,542,4
2314,2818,1
2314,958,4
2314,2660,1
2314,8036,1
2314,816,4
2314,8723,1
2314,5283,1
2314,7179,1
2314,1575,3
2314,5238,4
2314,2915,5
2314,930,1
2314,5271,3
2314,7723,4
2314,8422,4
2314,3498,1
2314,3210,3
2314,9253,5
2314,5717,2
2314,4464,3
2314,8652,3
2314,2218,5
2314,4913,3
2314,2679,3
2314,7256,1
2314,7348,5
2314,2023,1
2314,4391,3
2315,1650,1
2315,8899,2
2315,3997,1
2315,5650,2
2315,1304,2
2315,1324,5
2315,9344,3
2315,591,4
2315,504,2
2315,3140,1
2315,706,5
2315,8498,4
2315,4964,1
2315,4836,3
2315,7837,1
2315,4240,4
2315,4832,2
2315,7238,2
2315,244,3
2315,850,2
2315,1856,4
2315,6124,1
2315,5956,4
2315,8773,1
2315,411,2
2315,9595,3
2315,1343,1
2315,7106,5
2315,5964,1
2315,7400,2
2315,6897,5
2315,9414,4
2315,4892,2
2315,736,4
2315,5066,3
2315,9642,1
2315,8538,4
2315,5450,1
2315,1055,1
2315,5815,5
2316,8429,5
2316,382,3
2316,1097,4
2316,4959,1
2316,4414,1
2316,5697,4
2316,8784,2
2316,9372,2
2316,7876,3
2316,7650,5
2316,5172,3
2316,5014,1
2316,6983,2
2316,362,4
2316,9203,3
2316,839,3
2316,5985,3
2316,7196,1
2316,8026,2
2316,8554,2
2316,1947,1
2316,8836,2
2316,7309,2
2316,1781,5
2316,7361,1
2316,6874,5
2316,4922,5
2316,391,1
2316,8700,5
2316,6338,3
2316,4644,4
2316,3710,5
2316,360,2
2316,6502,5
2316,3496,3
2316,7171,3
2316,8649,3
2316,4364,4
2316,8999,4
2316,8445,2
2317,3396,5
2317,516,3
2317,9011,3
2317,4048,1
2317,6253,3
2317,7898,5
2317,4300,2
2317,3897,3
2317,5239,1
2317,2718,4
2317,3401,3
2317,5653,3
2317,5977,3
2317,2263,5
2317,4608,3
2317,3735,1
2317,266,4
2317,760,5
2317,4546,5
2317,1788,1
2317,876,5
2317,6945,2
2317,2944,1
2317,2090,5
2317,3247,5
2317,2444,3
2317,9517,4
2317,3703,4
2317,6264,5
2317,8166,2
2317,346,5
2317,5467,2
2317,4570,1
2317,8639,2
2317,4421,1
2317,3768,1
2317,9806,3
2317,5816,1
2317,5627,3
2317,6537,1
2318,6385,5
2318,3773,2
2318,5491,4
2318,3191,4
2318,4302,1
2318,7028,1
2318,4586,4
2318,4694,2
2318,4281,4
2318,7728,4
2318,1762,1
2318,4593,4
2318,7280,5
2318,1563,3
2318,4740,2
2318,6988,2
2318,5526,1
2318,5476,1
2318,3005,5
2318,4133,5
2318,4595,5
2318,8561,1
2318,483,3
2318,6577,3
2318,9733,4
2318,3685,3
2318,5705,2
2318,8795,1
2318,8731,4
2318,7920,5
2318,1309,5
2318,665,4
2318,1425,2
2318,4220,1
2318,5844,2
2318,7592,3
2318,4367,5
2318,6396,5
2318,4921,5
2318,3628,4
2319,8121,5
2319,2251,2
2319,1519,2
2319,2062,2
2319,5322,1
2319,1263,1
2319,2726,5
2319,9512,1
2319,647,4
2319,6331,5
2319,9182,2
2319,2456,4
2319,176,3
2319,1310,1
2319,6928,5
2319,7745,4
2319,6097,2
2319,8035,2
2319,529,4
2319,5516,3
2319,1660,2
2319,6627,2
2319,1656,1
2319,6673,1
2319,1164,1
2319,1907,5
2319,744,2
2319,2185,1
2319,3053,3
2319,1604,2
2319,814,2
2319,7610,1
2319,7289,1
2319,669,4
2319,8104,3
2319,1847,3
2319,1133,1
2319,434,5
2319,7376,2
2319,9589,2
2320,6125,1
2320,3937,4
2320,6584,3
2320,9421,3
2320,3825,3
2320,8441,3
2320,3558,2
2320,1929,3
2320,2112,4
2320,1298,1
2320,3820,1
2320,9021,3
2320,1113,1
2320,2217,4
2320,8199,5
2320,3451,3
2320,4456,4
2320,4014,4
2320,6674,4
2320,2676,1
2320,9285,4
2320,177,3
2320,369,1
2320,7327,4
2320,3370,1
2320,678,3
2320,8288,3
2320,6858,2
2320,5648,5
2320,5049,2
2320,8350,2
2320,9673,3
2320,2576,3
2320,430,3
2320,6034,3
2320,7069,3
2320,3876,2
2320,2586,5
2320,6048,2
2320,6831,5
2321,810,4
2321,2832,1
2321,6707,1
2321,1158,3
2321,1900,3
2321,9392,2
2321,1872,2
2321,9988,4
2321,8482,3
2321,2417,4
2321,2273,5
2321,8288,2
2321,9790,4
2321,6221,5
2321,7673,1
2321,3334,4
2321,4392,4
2321,1821,2
2321,7602,1
2321,6048,2
2321,9542,2
2321,6856,3
2321,9023,2
2321,5475,5
2321,1557,4
2321,4335,1
2321,6450,5
2321,8960,3
2321,6452,4
2321,383,1
2321,779,3
2321,6042,1
2321,9108,3
2321,1314,2
2321,2019,3
2321,4451,5
2321,2124,3
2321,4434,5
2321,1332,5
2321,4706,5
2322,1513,1
2322,4614,5
2322,9220,4
2322,1055,5
2322,8440,1
2322,895,3
2322,1951,2
2322,2005,4
2322,1216,1
2322,4833,1
2322,8925,4
2322,5047,5
2322,2300,2
2322,6933,1
2322,8441,1
2322,4651,4
2322,184,4
2322,8212,4
2322,4307,5
2322,607,2
2322,8842,2
2322,4929,2
2322,7946,1
2322,749,3
2322,4708,2
2322,1279,2
2322,5901,2
2322,123,5
2322,6020,2
2322,4629,5
2322,8040,2
2322,9422,2
2322,9810,5
2322,6189,5
2322,3004,1
2322,2575,1
2322,1593,5
2322,895,2
2322,1059,1
2322,4101,4
2323,6821,3
2323,4308,1
2323,400,5
2323,8267,3
2323,8625,3
2323,7134,5
2323,131,3
2323,2951,1
2323,2947,1
2323,8241,3
2323,2816,5
2323,7933,3
2323,9407,2
2323,4443,1
2323,3718,1
2323,2764,1
2323,3300,1
2323,2206,1
2323,4157,2
2323,3510,5
2323,4686,4
2323,7116,3
2323,2512,5
2323,6590,2
2323,4906,5
2323,9490,2
2323,8593,3
2323,2981,4
2323,4414,2
2323,2289,1
2323,6693,1
2323,4130,1
2323,3033,2
2323,4819,2
2323,237,5
2323,9455,1
2323,8996,2
2323,2800,3
2323,3844,2
2323,3969,5
2324,3352,5
2324,9722,3
2324,5644,5
2324,819,2
2324,4861,5
2324,3319,5
2324,9295,1
2324,5758,4
2324,1820,2
2324,5828,3
2324,9602,5
2324,1457,2
2324,8014,2
2324,6951,2
2324,3813,2
2324,1284,4
2324,4635,3
2324,650,5
2324,4449,2
2324,5509,2
2324,245,5
2324,6300,4
2324,662,2
2324,8275,4
2324,5161,1
2324,4767,4
2324,4639,4
2324,7321,1
2324,2749,1
2324,9716,1
2324,3335,3
2324,7162,4
2324,4593,3
2324,1662,5
2324,3306,1
2324,886,1
2324,831,5
2324,6810,5
2324,7521,1
2324,6558,3
2325,3128,5
2325,6350,2
2325,6009,3
2325,5846,3
2325,4808,1
2325,7909,1
2325,4752,3
2325,7501,5
2325,838,2
2325,1913,2
2325,9129,1
2325,5237,3
2325,4842,5
2325,4340,4
2325,8011,5
2325,9152,3
2325,8222,5
2325,906,5
2325,6321,3
2325,1870,4
2325,1094,4
2325,5962,4
2325,4917,4
2325,5387,4
2325,9402,2
2325,745,1
2325,6478,4
2325,4936,3
2325,3839,3
2325,2169,5
2325,6246,2
2325,4572,2
2325,6716,4
2325,9,2
2325,4771,1
2325,7870,4
2325,9341,5
2325,5468,2
2325,5363,5
2325,3628,4
2326,5426,3
2326,3806,2
2326,2832,3
2326,6287,3
2326,8750,1
2326,1283,5
2326,609,5
2326,4875,5
2326,2283,4
2326,1019,5
2326,6641,1
2326,7085,3
2326,1915,1
2326,9533,3
2326,5688,3
2326,130,4
2326,7564,5
2326,191,5
2326,3125,2
2326,2493,5
2326,2085,3
2326,9846,1
2326,1851,1
2326,4421,2
2326,4034,4
2326,2183,1
2326,904,3
2326,5260,2
2326,9849,4
2326,9662,2
2326,3786,4
2326,7857,3
2326,9600,5
2326,7391,5
2326,8000,5
2326,5232,1
2326,3597,5
2326,8644,1
2326,397,2
2326,3588,3
2327,4439,2
2327,8758,1
2327,2330,1
2327,7329,4
2327,430,4
2327,1228,1
2327,3899,1
2327,8004,5
2327,7383,4
2327,8890,4
2327,7453,3
2327,5325,3
2327,1950,5
2327,1487,3
2327,6014,5
2327,331,1
2327,2610,3
2327,1844,3
2327,1184,2
2327,2628,4
2327,7289,5
2327,6675,2
2327,2281,4
2327,3911,2
2327,1749,4
2327,5793,5
2327,275,3
2327,3576,4
2327,3943,3
2327,528,4
2327,4208,5
2327,5891,4
2327,18,2
2327,2587,1
2327,4377,1
2327,219,2
2327,9394,5
2327,2601,4
2327,1143,4
2327,5534,2
2328,8338,4
2328,7199,4
2328,4314,1
2328,7368,4
2328,5672,3
2328,3371,5
2328,6621,3
2328,8739,3
2328,5085,2
2328,8310,3
2328,826,2
2328,4993,3
2328,1944,5
2328,5100,4
2328,4008,3
2328,5660,4
2328,6345,4
2328,7687,4
2328,9710,2
2328,3900,3
2328,2486,4
2328,7809,3
2328,3746,1
2328,2896,4
2328,1348,4
2328,1132,1
2328,4456,5
2328,3180,1
2328,8148,1
2328,7594,1
2328,7899,3
2328,6120,1
2328,2275,2
2328,2358,3
2328,9763,4
2328,3658,3
2328,3004,1
2328,306,2
2328,4220,5
2328,2522,5
2329,3124,2
2329,8563,3
2329,6523,5
2329,8842,1
2329,911,5
2329,4195,3
2329,951,5
2329,9100,2
2329,1627,5
2329,8788,5
2329,9484,1
2329,6942,5
2329,7077,4
2329,8691,3
2329,9939,4
2329,8958,4
2329,5434,5
2329,548,1
2329,4316,2
2329,413,1
2329,6951,5
2329,9995,2
2329,3058,4
2329,8043,5
2329,9141,4
2329,9994,4
2329,2552,5
2329,333,1
2329,3414,2
2329,2358,4
2329,3452,4
2329,2280,5
2329,4026,5
2329,8666,5
2329,7031,2
2329,2236,4
2329,2034,5
2329,9106,5
2329,9047,1
2329,8363,5
2330,4574,2
2330,557,5
2330,3010,3
2330,2151,3
2330,9113,1
2330,5787,5
2330,7179,1
2330,5694,5
2330,3263,3
2330,6716,5
2330,4969,1
2330,7874,2
2330,7510,4
2330,2365,2
2330,3231,2
2330,2281,1
2330,3208,4
2330,9619,4
2330,1298,3
2330,3007,1
2330,6198,4
2330,9639,4
2330,8702,2
2330,320,5
2330,9414,1
2330,5551,1
2330,5229,4
2330,5989,5
2330,2408,3
2330,9810,4
2330,2576,1
2330,2770,3
2330,9409,4
2330,3354,3
2330,9965,2
2330,6343,2
2330,6069,4
2330,7924,5
2330,5478,5
2330,4746,4
2331,4342,3
2331,2115,4
2331,6043,1
2331,379,2
2331,1236,4
2331,3350,2
2331,2885,3
2331,5880,4
2331,7224,3
2331,7452,2
2331,7839,3
2331,5432,2
2331,9141,4
2331,9786,4
2331,8739,5
2331,6683,3
2331,302,5
2331,8788,5
2331,3133,5
2331,7122,1
2331,7237,3
2331,9611,2
2331,8071,5
2331,2943,1
2331,1687,2
2331,3897,1
2331,2798,4
2331,3995,2
2331,7961,3
2331,7264,1
2331,42,5
2331,6873,4
2331,4830,4
2331,1981,2
2331,9680,4
2331,8809,1
2331,927,3
2331,8008,5
2331,3057,5
2331,1195,3
2332,9241,5
2332,1516,1
2332,4953,2
2332,8316,3
2332,8452,5
2332,8375,3
2332,1348,2
2332,4758,3
2332,1469,3
2332,7038,2
2332,5012,2
2332,1969,3
2332,3953,3
2332,2909,4
2332,6462,1
2332,7559,2
2332,771,2
2332,7219,4
2332,6753,5
2332,780,1
2332,4880,4
2332,2889,1
2332,8329,5
2332,7658,2
2332,7093,3
2332,5258,5
2332,7858,2
2332,3975,3
2332,4603,2
2332,4101,5
2332,7303,2
2332,6540,4
2332,4098,5
2332,9498,1
2332,4617,3
2332,4545,2
2332,6303,2
2332,1269,5
2332,1764,3
2332,7342,2
2333,9006,5
2333,757,3
2333,8680,4
2333,1847,1
2333,1114,3
2333,8721,1
2333,3898,3
2333,3077,4
2333,1759,1
2333,2355,2
2333,2859,4
2333,4824,2
2333,4268,2
2333,2320,3
2333,435,1
2333,8264,3
2333,6920,1
2333,3580,1
2333,2667,4
2333,5506,4
2333,5324,2
2333,4612,2
2333,3369,4
2333,9070,5
2333,1860,3
2333,9963,1
2333,4227,3
2333,6228,1
2333,8764,1
2333,8530,4
2333,7207,4
2333,183,5
2333,6470,3
2333,608,5
2333,7793,4
2333,716,2
2333,2790,1
2333,8318,3
2333,3761,4
2333,7936,4
2334,2433,4
2334,7224,1
2334,2655,2
2334,964,4
2334,6947,1
2334,6599,3
2334,4266,5
2334,6844,5
2334,2464,4
2334,315,5
2334,7258,2
2334,2084,4
2334,6457,3
2334,966,2
2334,4893,3
2334,7959,3
2334,7403,5
2334,5297,4
2334,7539,5
2334,6886,2
2334,8404,5
2334,8400,5
2334,2840,2
2334,7222,1
2334,2711,5
2334,9691,3
2334,4481,2
2334,3315,2
2334,1564,5
2334,4363,4
2334,7641,3
2334,8381,3
2334,3597,5
2334,7676,2
2334,7932,4
2334,5145,1
2334,928,3
2334,7968,1
2334,4501,5
2334,114,2
2335,4358,4
2335,2822,2
2335,1746,2
2335,8594,1
2335,123,2
2335,6189,2
2335,9600,5
2335,1579,5
2335,1178,5
2335,7715,3
2335,9927,5
2335,6824,2
2335,9563,1
2335,4778,1
2335,6384,2
2335,461,5
2335,1376,1
2335,1133,2
2335,8505,5
2335,5499,1
2335,1130,5
2335,977,5
2335,5057,5
2335,4752,1
2335,4899,5
2335,9088,1
2335,4270,2
2335,3355,1
2335,1609,3
2335,4191,4
2335,3935,2
2335,2170,4
2335,8597,1
2335,1762,2
2335,62,1
2335,1025,5
2335,5518,5
2335,2606,4
2335,5671,4
2335,7955,4
2336,5367,1
2336,2693,4
2336,4420,4
2336,426,1
2336,7361,5
2336,8413,3
2336,5685,5
2336,4485,5
2336,7583,1
2336,5410,2
2336,5600,5
2336,7845,3
2336,7119,2
2336,7199,2
2336,2912,4
2336,41,1
2336,3593,2
2336,21,4
2336,5178,4
2336,9999,2
2336,5895,1
2336,7935,2
2336,3075,2
2336,4114,3
2336,9046,3
2336,8774,2
2336,7436,1
2336,1590,4
2336,6226,3
2336,1185,5
2336,4782,4
2336,906,4
2336,4673,5
2336,9988,4
2336,594,3
2336,8095,5
2336,3346,1
2336,5465,3
2336,4647,3
2336,8917,1
2337,2538,5
2337,3042,1
2337,2859,3
2337,663,5
2337,1939,1
2337,8270,5
2337,5816,1
2337,2010,4
2337,2887,5
2337,157,2
2337,592,5
2337,961,3
2337,3466,5
2337,1670,1
2337,2616,3
2337,9922,5
2337,4905,2
2337,5713,2
2337,8849,3
2337,463,4
2337,5537,3
2337,4152,4
2337,4472,2
2337,9327,3
2337,8541,3
2337,2638,4
2337,3237,1
2337,3153,2
2337,7551,1
2337,6827,5
2337,5910,4
2337,1499,1
2337,4100,5
2337,1179,3
2337,1068,2
2337,1889,3
2337,6997,5
2337,5442,2
2337,7798,5
2337,3824,2
2338,4770,2
2338,8944,5
2338,9328,2
2338,1503,1
2338,9762,4
2338,4754,5
2338,2015,3
2338,3742,2
2338,5944,5
2338,2000,3
2338,8067,4
2338,8155,4
2338,2628,2
2338,8012,4
2338,1038,2
2338,43,2
2338,7028,5
2338,2437,5
2338,8070,2
2338,660,2
2338,8888,5
2338,6510,1
2338,4622,4
2338,3576,2
2338,9585,4
2338,5427,3
2338,6434,3
2338,843,5
2338,598,4
2338,6096,3
2338,3899,3
2338,6025,1
2338,4716,2
2338,1703,3
2338,356,4
2338,3684,5
2338,3996,5
2338,9039,2
2338,7908,2
2338,3749,5
2339,147,3
2339,9147,5
2339,3898,4
2339,4599,2
2339,753,4
2339,4288,5
2339,6085,5
2339,7892,2
2339,5894,4
2339,4063,4
2339,121,4
2339,9676,4
2339,9754,4
2339,7657,3
2339,6787,3
2339,1271,4
2339,4600,3
2339,8102,2
2339,1417,5
2339,8709,4
2339,6258,3
2339,2424,3
2339,690,1
2339,6041,5
2339,7244,1
2339,7703,2
2339,9544,4
2339,3157,4
2339,602,3
2339,8591,4
2339,2987,3
2339,8935,3
2339,6070,4
2339,9259,4
2339,3984,3
2339,4909,5
2339,7962,2
2339,3358,1
2339,808,4
2339,2208,3
2340,6520,3
2340,9703,5
2340,4919,3
2340,6715,1
2340,9068,2
2340,3257,2
2340,3597,2
2340,1689,2
2340,8041,5
2340,4348,4
2340,1452,1
2340,5127,1
2340,1867,1
2340,989,2
2340,5697,2
2340,2410,5
2340,3041,2
2340,5294,5
2340,1614,1
2340,6716,4
2340,7745,4
2340,9941,5
2340,2150,1
2340,8185,1
2340,6531,3
2340,888,2
2340,3354,3
2340,5703,4
2340,7661,5
2340,5388,1
2340,9717,1
2340,9753,1
2340,8418,2
2340,9008,2
2340,9092,2
2340,3718,2
2340,821,4
2340,200,4
2340,4573,4
2340,7340,2
2341,4827,4
2341,1530,4
2341,1221,4
2341,5664,2
2341,7543,5
2341,925,2
2341,7050,4
2341,404,2
2341,5834,2
2341,8387,3
2341,8372,5
2341,2453,5
2341,4328,3
2341,2417,2
2341,194,3
2341,6232,5
2341,9017,2
2341,271,4
2341,713,5
2341,2922,2
2341,1842,2
2341,5138,5
2341,6478,1
2341,8941,1
2341,3750,3
2341,3769,4
2341,20,4
2341,2086,5
2341,1346,4
2341,5741,3
2341,2438,5
2341,1509,1
2341,8799,2
